Iteration,Score
1,0.7157663145934194
2,0.6646380083613286
3,-0.02372888198061962
4,0.7638872449476674
5,0.6619955462002258
6,-0.02291321017807202
7,0.6596021539989956
8,-0.02286042600726046
9,0.6494475601768448
10,-0.022920303007770704
11,-0.022693869192863536
12,-0.0231908884950367
13,-0.022980864874065032
14,0.5207257411374544
15,-0.02299942584416348
16,-0.02352579405424282
17,-0.022959896764578325
18,0.7865974270936389
19,-0.022416280881664807
20,-0.023488577258278243
21,0.7023271942971137
22,-0.02386945368093807
23,-0.0234032719374615
24,-0.022941810449476296
25,0.6504799047027229
26,-0.022642387363705385
27,0.6093939586139925
28,0.6355056337025387
29,-0.02286403246384161
30,-0.0231677493307596
31,-0.02258457166994199
32,-0.02169755365563386
33,0.3544923429536253
34,-0.022923279023979948
35,0.6441960356714642
36,-0.02289331633744407
37,0.8672014946135072
38,-0.022432120035121406
39,-0.023617340336343773
40,-0.023020439569058748
41,-0.023450023293266398
42,-0.022522464076384807
43,-0.022387846911547715
44,-0.022822298417626063
45,-0.023466625213848014
46,-0.02234520118895711
47,-0.02238602247754673
48,-0.023189496181476477
49,-0.023364727785441852
50,0.6312791174986592
